"id","success","big_hit","backers_count"
1743650538,"NO","NO",73
1743653472,"NO","NO",0
1743655552,"NO","NO",22
1743722814,"NO","NO",1
1743758224,"YES","NO",149
1743782895,"NO","NO",16
1743790327,"NO","NO",1
1743795314,"YES","YES",136
1743811714,"YES","NO",264
1743821417,"NO","NO",30
1743866295,"YES","YES",6
1743871717,"NO","NO",0
1743899391,"NO","NO",13
1743922578,"YES","NO",25
1743954011,"YES","NO",141
1744006451,"YES","NO",32
1744008428,"NO","NO",3
1744110905,"NO","NO",1
1744123208,"YES","YES",258
1744136573,"NO","NO",16
1744155513,"YES","NO",7
1744167835,"YES","YES",40
1744175007,"YES","NO",56
1744296146,"YES","NO",283
1744323022,"NO","NO",14
1744327850,"YES","NO",47
1744357352,"NO","NO",9
1744402474,"NO","NO",11
1744427275,"NO","NO",30
1744486611,"NO","NO",4
1744490421,"NO","NO",0
1744500789,"YES","NO",50
1744523662,"NO","NO",2
1744539316,"NO","NO",5
1744591124,"YES","NO",64
1744604655,"NO","NO",17
1744625441,"NO","NO",3
1744648860,"NO","NO",5
1744654500,"NO","NO",2
1744661018,"NO","NO",4
1744663714,"NO","NO",1
1744668825,"NO","NO",3
1744676046,"YES","NO",323
1744686202,"NO","NO",1
1744719967,"YES","NO",34
1744735297,"NO","NO",148
1744751903,"NO","NO",10
1744764440,"NO","NO",1
1744820559,"NO","NO",10
1744870890,"NO","NO",1
1744923991,"NO","NO",8
1744928128,"NO","NO",0
1744951611,"NO","NO",25
1744959160,"NO","NO",2
1744970786,"NO","NO",9
1745006150,"NO","NO",1
1745008938,"NO","NO",2
1745038786,"NO","NO",11
1745057003,"NO","NO",10
1745066032,"YES","YES",1066
1745066464,"NO","NO",0
1745084363,"YES","NO",109
1745099592,"NO","NO",9
1745114954,"YES","NO",72
1745131339,"NO","NO",2
1745146594,"NO","NO",2
1745149947,"NO","NO",28
1745205931,"NO","NO",327
1745225163,"NO","NO",15
1745237959,"NO","NO",62
1745260720,"NO","NO",18
1745372711,"NO","NO",28
1745425605,"NO","NO",7
1745556207,"NO","NO",4
1745569069,"NO","NO",0
1745575200,"NO","NO",5
1745589811,"NO","NO",16
1745612116,"NO","NO",3
1745703330,"NO","NO",2
1745767736,"NO","NO",0
1745779413,"YES","NO",142
1745780823,"NO","NO",0
1745794300,"YES","YES",74
1745811475,"YES","YES",93
1745831629,"YES","NO",66
1745847885,"YES","NO",6
1745862411,"YES","NO",199
1745866275,"NO","NO",2
1745883231,"NO","NO",25
1745890449,"NO","NO",26
1745894334,"NO","NO",3
1745895387,"YES","YES",31
1745903052,"NO","NO",0
1745929556,"YES","NO",117
1745946034,"YES","NO",60
1745987614,"NO","NO",3
1746025072,"NO","NO",0
1746077956,"NO","NO",1
1746080467,"YES","NO",36
1746081586,"YES","NO",51
1746112413,"NO","NO",16
1746117075,"YES","YES",99
1746124964,"NO","NO",28
1746169973,"YES","YES",1661
1746283022,"YES","YES",14
1746348537,"YES","NO",249
1746380107,"NO","NO",22
1746391441,"YES","YES",393
1746429458,"NO","NO",34
1746433821,"YES","NO",15
1746455390,"YES","YES",23
1746505780,"NO","NO",9
1746507170,"NO","NO",6
1746512863,"YES","NO",577
1746523935,"NO","NO",45
1746569416,"YES","NO",84
1746601164,"NO","NO",2
1746625724,"NO","NO",0
1746637091,"NO","NO",5
1746643012,"YES","NO",78
1746658115,"NO","NO",19
1746682147,"NO","NO",26
1746712637,"YES","NO",241
1746741226,"NO","NO",17
1746760988,"YES","NO",187
1746767871,"YES","NO",44
1746780554,"YES","YES",226
1746819447,"NO","NO",1
1746834714,"NO","NO",0
1746841247,"NO","NO",0
1746874017,"YES","NO",54
1746888049,"YES","NO",51
1746969219,"NO","NO",59
1746973722,"NO","NO",1
1746995726,"YES","NO",51
1747008425,"YES","NO",165
1747011822,"NO","NO",72
1747114802,"NO","NO",28
1747220783,"NO","NO",15
1747222110,"NO","NO",8
1747245114,"NO","NO",0
1747279169,"NO","NO",12
1747314302,"NO","NO",1
1747348024,"NO","NO",0
1747375106,"NO","NO",88
1747412459,"NO","NO",12
1747426190,"NO","NO",46
1747436456,"NO","NO",1
1747454663,"YES","NO",19
1747456446,"YES","NO",44
1747471958,"NO","NO",59
1747482024,"YES","YES",6479
1747509982,"YES","NO",143
1747537288,"YES","YES",187
1747559112,"NO","NO",6
1747562414,"NO","NO",9
1747604226,"NO","NO",1
1747619330,"YES","NO",148
1747626871,"YES","NO",22
1747643449,"YES","NO",84
1747659464,"NO","NO",3
1747660235,"NO","NO",38
1747688249,"NO","NO",5
1747695791,"NO","NO",0
1747723290,"YES","NO",36
1747725589,"YES","YES",66
1747734902,"NO","NO",25
1747758170,"YES","YES",77
1747769405,"YES","NO",8
1747804542,"YES","NO",8
1747869428,"NO","NO",31
1747872657,"NO","NO",2
1747882227,"YES","NO",23
1747883788,"NO","NO",38
1747886050,"YES","NO",26
1747905834,"NO","NO",6
1747917918,"NO","NO",5
1747964652,"YES","NO",103
1747983168,"NO","NO",3
1748008230,"YES","NO",12
1748009596,"NO","NO",26
1748013708,"YES","NO",63
1748016220,"YES","YES",2743
1748084307,"NO","NO",60
1748095328,"NO","NO",2
1748096743,"NO","NO",10
1748107876,"NO","NO",4
1748114722,"YES","NO",136
1748135159,"NO","NO",13
1748171373,"NO","NO",1
1748223950,"YES","NO",367
1748224059,"NO","NO",1
1748229800,"NO","NO",0
1748235189,"NO","NO",3
1748268937,"NO","NO",6
1748276533,"NO","NO",0
1748311407,"NO","NO",8
1748315726,"YES","NO",77
1748348448,"NO","NO",27
1748377048,"NO","NO",0
1748399084,"NO","NO",2
1748412851,"NO","NO",11
1748418883,"NO","NO",9
1748455356,"NO","NO",3
1748476439,"NO","NO",10
1748499355,"YES","NO",83
1748506762,"YES","NO",32
1748519681,"YES","NO",23
1748528752,"YES","NO",165
1748573139,"YES","NO",842
1748583071,"YES","NO",15
1748612163,"NO","NO",13
1748622650,"NO","NO",3
1748629032,"NO","NO",2
1748632537,"YES","NO",30
1748637701,"NO","NO",0
1748638921,"YES","YES",23
1748684506,"NO","NO",6
1748684792,"NO","NO",0
1748736786,"NO","NO",9
1748743038,"NO","NO",0
1748758519,"NO","NO",3
1748776136,"NO","NO",15
1748779037,"NO","NO",2
1748805295,"YES","NO",417
1748833037,"NO","NO",2
1748854315,"YES","YES",176
1748865415,"NO","NO",12
1748884586,"YES","NO",121
1748892150,"YES","NO",180
1748960652,"NO","NO",0
1748982521,"NO","NO",1
1749016574,"NO","NO",2
1749021981,"NO","NO",4
1749025629,"YES","NO",85
1749031268,"NO","NO",2
1749034070,"NO","NO",7
1749082114,"YES","NO",39
1749084669,"NO","NO",4
1749095640,"NO","NO",0
1749095970,"YES","YES",518
1749128460,"YES","YES",53
1749130855,"YES","YES",347
1749136431,"NO","NO",4
1749146790,"YES","YES",211
1749148372,"YES","NO",34
1749161790,"YES","YES",26
1749182091,"YES","NO",28
1749183230,"YES","YES",134
1749221732,"YES","NO",25
1749226359,"YES","YES",1216
1749227425,"NO","NO",6
1749233697,"NO","NO",12
1749240594,"NO","NO",0
1749246901,"NO","NO",7
1749264058,"YES","YES",1274
1749267035,"YES","NO",45
1749271942,"YES","NO",15
1749279564,"NO","NO",7
1749288327,"YES","NO",89
1749308046,"NO","NO",50
1749315817,"YES","NO",58
1749322817,"YES","NO",47
1749353739,"YES","NO",56
1749430851,"NO","NO",14
1749437381,"NO","NO",1
1749442534,"NO","NO",1
1749471700,"YES","NO",89
1749482940,"YES","NO",214
1749499306,"YES","NO",442
1749521356,"YES","NO",75
1749526430,"NO","NO",8
1749548654,"YES","NO",24
1749558981,"YES","NO",35
1749559040,"NO","NO",2
1749587664,"NO","NO",6
1749606048,"YES","NO",91
1749616543,"NO","NO",6
1749629726,"YES","YES",84
1749637192,"NO","NO",2
1749648377,"NO","NO",3
1749649667,"YES","YES",199
1749650189,"YES","NO",16
1749685485,"YES","NO",201
1749702333,"YES","NO",51
1749717303,"NO","NO",1
1749741467,"NO","NO",0
1749752034,"NO","NO",2
1749768999,"NO","NO",7
1749781746,"NO","NO",24
1749800900,"YES","NO",23
1749801531,"NO","NO",62
1749811716,"YES","YES",185
1749889214,"NO","NO",0
1749915583,"NO","NO",9
1749980273,"NO","NO",29
1750114569,"YES","NO",55
1750115385,"YES","NO",49
1750123270,"NO","NO",16
1750169823,"NO","NO",2
1750207841,"YES","NO",62
1750217449,"NO","NO",0
1750290576,"YES","NO",53
1750304408,"NO","NO",19
1750312428,"YES","NO",101
1750381927,"NO","NO",2
1750424918,"YES","YES",904
1750428534,"NO","NO",44
1750442288,"YES","YES",222
1750523381,"NO","NO",61
1750552043,"YES","NO",21
1750558406,"YES","NO",143
1750596890,"NO","NO",34
1750611956,"NO","NO",0
1750682216,"NO","NO",0
1750683348,"NO","NO",37
1750683621,"NO","NO",1
1750736591,"NO","NO",5
1750756657,"NO","NO",2
1750794471,"NO","NO",2
1750818698,"NO","NO",7
1750821949,"YES","NO",64
1750837702,"NO","NO",113
1750853129,"YES","NO",67
1750910806,"YES","NO",101
1750912832,"NO","NO",1
1750933262,"NO","NO",8
1750944135,"NO","NO",0
1750963834,"NO","NO",34
1751020312,"NO","NO",2
1751040354,"NO","NO",0
1751074231,"YES","NO",77
1751122274,"YES","NO",115
1751137955,"NO","NO",27
1751153745,"YES","YES",17
1751173098,"YES","NO",180
1751191314,"YES","NO",20
1751262620,"YES","NO",19
1751340031,"YES","YES",123
1751364044,"YES","YES",376
1751384382,"NO","NO",0
1751390042,"YES","NO",31
1751439895,"YES","NO",126
1751472376,"NO","NO",1
1751608580,"NO","NO",40
1751611019,"NO","NO",0
1751612096,"NO","NO",2
1751635202,"NO","NO",7
1751644410,"NO","NO",11
1751673724,"YES","NO",31
1751685572,"NO","NO",0
1751686871,"YES","NO",132
1751690680,"YES","NO",48
1751762493,"YES","YES",28
1751805056,"NO","NO",4
1751825358,"NO","NO",0
1751834238,"NO","NO",2
1751845665,"YES","NO",73
1751850215,"NO","NO",0
1751997947,"NO","NO",5
1752013173,"YES","NO",7
1752055241,"YES","YES",101
1752071437,"YES","NO",154
1752083176,"YES","NO",50
1752119418,"YES","YES",286
1752137473,"NO","NO",4
1752151466,"NO","NO",20
1752176797,"NO","NO",23
1752194491,"NO","NO",0
1752218603,"NO","NO",8
1752245997,"YES","NO",60
1752273502,"NO","NO",30
1752287638,"YES","YES",97
1752304550,"YES","NO",27
1752314686,"NO","NO",4
1752316296,"NO","NO",0
1752344223,"YES","NO",104
1752412394,"NO","NO",24
1752418876,"NO","NO",1
1752433746,"YES","NO",75
1752435654,"NO","NO",4
1752448307,"NO","NO",28
1752459977,"NO","NO",10
1752473475,"NO","NO",162
1752495921,"NO","NO",0
1752559977,"YES","NO",43
1752560186,"NO","NO",1
1752571672,"YES","YES",104
1752572220,"NO","NO",12
1752575686,"NO","NO",10
1752602957,"NO","NO",4
1752617950,"NO","NO",5
1752645205,"NO","NO",34
1752657798,"NO","NO",24
1752689749,"YES","NO",56
1752698853,"YES","NO",59
1752698927,"NO","NO",9
1752736678,"NO","NO",1
1752782499,"YES","NO",79
1752803395,"NO","NO",11
1752809209,"NO","NO",2
1752825996,"NO","NO",0
1752837816,"NO","NO",10
1752849929,"YES","NO",87
1752876166,"YES","YES",8
1752917364,"YES","NO",199
1752943957,"NO","NO",5
1752968915,"YES","NO",43
1752970898,"YES","YES",966
1752994151,"NO","NO",3
1753023430,"YES","NO",208
1753069452,"YES","NO",74
1753074594,"YES","NO",910
1753109441,"YES","NO",160
1753118680,"NO","NO",82
1753149116,"YES","YES",30
1753149923,"NO","NO",8
1753169000,"NO","NO",86
1753176369,"YES","NO",175
1753184559,"NO","NO",38
1753191764,"NO","NO",15
1753207890,"NO","NO",2
1753209894,"NO","NO",13
1753248703,"YES","NO",61
1753278659,"NO","NO",41
1753289370,"NO","NO",17
1753301802,"YES","YES",480
1753323196,"NO","NO",10
1753328991,"NO","NO",60
1753342679,"YES","YES",1172
1753344605,"NO","NO",5
1753376894,"YES","NO",20
1753386766,"NO","NO",0
1753390305,"YES","NO",56
1753400061,"YES","NO",9
1753444613,"NO","NO",3
1753488007,"NO","NO",12
1753499437,"NO","NO",2
1753502649,"NO","NO",6
1753558936,"YES","NO",29
1753564168,"YES","NO",19
1753564275,"NO","NO",5
1753572347,"YES","NO",16
1753578131,"NO","NO",4
1753599667,"NO","NO",17
1753601469,"NO","NO",10
1753620454,"YES","YES",253
1753629378,"NO","NO",497
1753632578,"YES","YES",118
1753645986,"YES","YES",219
1753677023,"NO","NO",74
1753686817,"NO","NO",1
1753689400,"YES","YES",25
1753719562,"YES","YES",271
1753720516,"YES","NO",84
1753731239,"NO","NO",31
1753755762,"NO","NO",4
1753756053,"YES","NO",12
1753787513,"NO","NO",8
1753797914,"NO","NO",0
1753798876,"YES","NO",287
1753801969,"NO","NO",1
1753804036,"YES","YES",806
1753823588,"NO","NO",39
1753846296,"NO","NO",8
1753852089,"NO","NO",2
1753918010,"YES","YES",221
1753922623,"NO","NO",22
1753981385,"NO","NO",21
1754023746,"YES","NO",25
1754087820,"YES","YES",27
1754105723,"YES","NO",70
1754123013,"YES","NO",210
1754130379,"NO","NO",35
1754142769,"YES","NO",79
1754154246,"NO","NO",1
1754186655,"NO","NO",19
1754226700,"NO","NO",16
1754293433,"NO","NO",2
1754310715,"YES","NO",203
1754325873,"YES","NO",41
1754361391,"NO","NO",0
1754410413,"NO","NO",48
1754431479,"YES","NO",18
1754440718,"YES","NO",66
1754448663,"YES","NO",117
1754475321,"NO","NO",27
1754504084,"YES","NO",36
1754525811,"YES","NO",135
1754541035,"NO","NO",23
1754549435,"NO","NO",63
1754558896,"YES","YES",27
1754610930,"NO","NO",64
1754639674,"YES","NO",511
1754652574,"YES","NO",33
1754667431,"NO","NO",1
1754686929,"YES","NO",37
1754708653,"NO","NO",1
1754718100,"NO","NO",1
1754749168,"YES","NO",48
1754752082,"NO","NO",0
1754779323,"NO","NO",104
1754782787,"NO","NO",64
1754788227,"NO","NO",5
1754809452,"NO","NO",7
1754841487,"NO","NO",3
1754845197,"YES","YES",67
1754846574,"YES","NO",46
1754863007,"NO","NO",7
1754893072,"YES","NO",152
1754903551,"NO","NO",87
1754908544,"YES","NO",80
1754936547,"NO","NO",17
1754941062,"NO","NO",5
1754955094,"YES","YES",47
1754955557,"NO","NO",0
1754983727,"NO","NO",9
1755062008,"YES","YES",876
1755062779,"YES","NO",223
1755070754,"NO","NO",0
1755075194,"YES","NO",40
1755140549,"YES","NO",148
1755145986,"YES","NO",68
1755210622,"NO","NO",47
1755214211,"NO","NO",3
1755259551,"NO","NO",91
1755261115,"NO","NO",1
1755263684,"YES","YES",150
1755265670,"YES","NO",22
1755282261,"NO","NO",9
1755293071,"NO","NO",0
1755359613,"NO","NO",10
1755396549,"YES","YES",177
1755406516,"NO","NO",0
1755438658,"NO","NO",36
1755450493,"NO","NO",32
1755464049,"YES","NO",70
1755508834,"NO","NO",0
1755518902,"NO","NO",47
1755519177,"YES","YES",29
1755536791,"NO","NO",1
1755569131,"NO","NO",2
1755618941,"NO","NO",0
1755624035,"NO","NO",0
1755641201,"NO","NO",41
1755665286,"YES","NO",45
1755665574,"NO","NO",2
1755674309,"NO","NO",3
1755675378,"YES","YES",13
1755691337,"NO","NO",9
1755713019,"YES","YES",78
1755722940,"NO","NO",3
1755731931,"YES","NO",91
1755757249,"NO","NO",1
1755780516,"YES","NO",20
1755785828,"NO","NO",6
1755812518,"YES","NO",66
1755825486,"YES","NO",81
1755842406,"NO","NO",11
1755853085,"NO","NO",0
1755876645,"NO","NO",0
1755877229,"YES","YES",144
1755945846,"YES","YES",88
1755987119,"YES","YES",330
1755998557,"YES","NO",42
1756011937,"YES","YES",42
1756036039,"NO","NO",1
1756103275,"NO","NO",0
1756156662,"NO","NO",10
1756175990,"NO","NO",8
1756176503,"YES","NO",44
1756220275,"NO","NO",7
1756254291,"NO","NO",5
1756257324,"NO","NO",2
1756333214,"YES","NO",30
1756341172,"NO","NO",205
1756346429,"NO","NO",4
1756367094,"YES","NO",92
1756389632,"YES","YES",16
1756399753,"NO","NO",36
1756426919,"NO","NO",1
1756464948,"NO","NO",22
1756490754,"NO","NO",13
1756498404,"NO","NO",2
1756507332,"YES","NO",24
1756520132,"NO","NO",4
1756523463,"YES","YES",92
1756537445,"NO","NO",0
1756588945,"YES","NO",330
1756632674,"YES","NO",116
1756667433,"YES","NO",18
1756675344,"NO","NO",18
1756679570,"NO","NO",37
1756680952,"NO","NO",3
1756691552,"NO","NO",46
1756693311,"NO","NO",4
1756694438,"NO","NO",63
1756697405,"NO","NO",1
1756751689,"YES","NO",12
1756803572,"YES","NO",59
1756815830,"YES","YES",83
1756825266,"NO","NO",24
1756849740,"NO","NO",166
1756869686,"NO","NO",2
1756927164,"NO","NO",2
1756942393,"NO","NO",127
1756949267,"NO","NO",0
1756992086,"YES","NO",59
1757001947,"NO","NO",2
1757011463,"YES","YES",1298
1757052519,"YES","NO",27
1757059133,"YES","NO",29
1757068418,"NO","NO",5
1757099940,"YES","YES",726
1757104143,"NO","NO",19
1757140514,"YES","YES",10
1757198041,"NO","NO",7
1757200767,"YES","NO",23
1757203076,"YES","YES",36
1757211689,"YES","YES",47
1757232251,"YES","NO",37
1757257510,"NO","NO",26
1757279114,"YES","NO",43
1757313568,"YES","YES",4084
1757331330,"NO","NO",1
1757339490,"NO","NO",10
1757366252,"NO","NO",1
1757377525,"YES","YES",46
1757380691,"NO","NO",2
1757382098,"YES","YES",55
1757386293,"YES","NO",12
1757386357,"YES","NO",89
1757392003,"NO","NO",1
1757399119,"YES","YES",20
1757422863,"NO","NO",8
1757478122,"NO","NO",1
1757479912,"NO","NO",26
1757498191,"YES","NO",206
1757507633,"NO","NO",264
1757522084,"NO","NO",45
1757522704,"YES","NO",89
1757525863,"NO","NO",53
1757549787,"NO","NO",73
1757582636,"NO","NO",3
1757622586,"YES","NO",38
1757629051,"YES","NO",74
1757636962,"NO","NO",8
1757658578,"YES","NO",78
1757663813,"NO","NO",0
1757696851,"NO","NO",1
1757717287,"NO","NO",7
1757747259,"NO","NO",37
1757752413,"YES","NO",13
1757833409,"YES","NO",106
1757836927,"NO","NO",4
1757841084,"NO","NO",2
1757853618,"YES","YES",2598
1757908980,"NO","NO",1
1757972308,"NO","NO",6
1757997728,"YES","NO",35
1758040599,"NO","NO",19
1758071219,"NO","NO",2
1758096144,"NO","NO",1
1758116551,"YES","NO",318
1758147303,"NO","NO",2
1758216578,"YES","YES",56
1758290544,"YES","NO",117
1758303259,"YES","NO",238
1758332550,"NO","NO",4
1758340166,"YES","YES",672
1758341907,"NO","NO",15
1758386917,"YES","NO",39
1758401475,"NO","NO",26
1758432646,"YES","NO",72
1758453485,"NO","NO",2
1758473160,"NO","NO",15
1758477966,"NO","NO",11
1758483123,"YES","NO",48
1758496876,"YES","NO",210
1758499322,"NO","NO",8
1758504621,"YES","YES",73
1758551016,"NO","NO",27
1758601929,"NO","NO",103
1758606930,"NO","NO",7
1758615032,"YES","YES",656
1758625735,"NO","NO",2
1758695261,"YES","YES",4722
1758719616,"NO","NO",1
1758726457,"YES","YES",968
1758737045,"YES","NO",92
1758758218,"NO","NO",9
1758812974,"NO","NO",4
1758815916,"YES","YES",46
1758830730,"YES","NO",57
1758835449,"NO","NO",17
1758838941,"NO","NO",5
1758843139,"NO","NO",23
1758850202,"YES","NO",57
1758860619,"NO","NO",4
1758875151,"YES","NO",563
1758910530,"YES","NO",75
1758912918,"YES","NO",35
1758913343,"YES","NO",114
1758916211,"NO","NO",3
1758925194,"YES","NO",192
1758934583,"NO","NO",16
1758949474,"NO","NO",0
1758993917,"NO","NO",0
1758995811,"NO","NO",0
1759000987,"NO","NO",16
1759002191,"YES","NO",10
1759024587,"NO","NO",5
1759065615,"NO","NO",2
1759082589,"NO","NO",1
1759139187,"YES","NO",226
1759158633,"NO","NO",5
1759277075,"NO","NO",3
1759291025,"NO","NO",11
1759326169,"YES","NO",23
1759328301,"NO","NO",21
1759362913,"NO","NO",95
1759374276,"NO","NO",4
1759380071,"YES","NO",53
1759396930,"NO","NO",1
1759425515,"NO","NO",1
1759437790,"NO","NO",22
1759464883,"NO","NO",5
1759476262,"YES","YES",33
1759505948,"YES","NO",310
1759539673,"NO","NO",1
1759557805,"YES","NO",716
1759560956,"NO","NO",26
1759564348,"NO","NO",8
1759597180,"YES","NO",366
1759602011,"NO","NO",24
1759608071,"NO","NO",40
1759613832,"NO","NO",1
1759627575,"NO","NO",44
1759628544,"YES","NO",379
1759650611,"NO","NO",115
1759730217,"YES","NO",46
1759730372,"NO","NO",0
1759751025,"NO","NO",30
1759753364,"YES","NO",72
1759769913,"YES","NO",21
1759774598,"YES","YES",15
1759784884,"NO","NO",1
1759793448,"YES","NO",141
1759856058,"NO","NO",22
1759898703,"YES","YES",81
1759960413,"YES","YES",370
1760030207,"NO","NO",3
1760064503,"NO","NO",0
1760089518,"YES","YES",23
1760104199,"NO","NO",0
1760147481,"NO","NO",37
1760152311,"YES","NO",93
1760188611,"YES","NO",61
1760191724,"NO","NO",1
1760201258,"NO","NO",30
1760207369,"YES","NO",22
1760231651,"NO","NO",35
1760233372,"NO","NO",3
1760244595,"NO","NO",5
1760246688,"NO","NO",0
1760261029,"NO","NO",67
1760263679,"NO","NO",4
1760296377,"NO","NO",4
1760311894,"YES","NO",31
1760314073,"YES","YES",58
1760320807,"NO","NO",69
1760322273,"NO","NO",0
1760399441,"NO","NO",0
1760417518,"YES","NO",106
1760419242,"NO","NO",5
1760444135,"NO","NO",0
1760486848,"NO","NO",2
1760557631,"NO","NO",2
1760566830,"YES","NO",93
1760591672,"NO","NO",1
1760601051,"NO","NO",17
1760699523,"NO","NO",193
1760732570,"NO","NO",0
1760783191,"NO","NO",0
1760798463,"YES","NO",69
1760812570,"NO","NO",0
1760871425,"NO","NO",1
1760933394,"YES","NO",120
1760998068,"NO","NO",9
1761035191,"YES","NO",406
1761063337,"NO","NO",0
1761070419,"YES","NO",29
1761072846,"NO","NO",1
1761078536,"NO","NO",13
1761140988,"NO","NO",9
1761153145,"NO","NO",22
1761184890,"NO","NO",0
1761187205,"NO","NO",7
1761212776,"YES","YES",8548
1761214531,"NO","NO",102
1761232811,"NO","NO",1
1761234047,"NO","NO",4
1761268469,"YES","NO",414
1761301134,"NO","NO",47
1761308637,"NO","NO",4
1761324372,"NO","NO",8
1761335886,"YES","NO",502
1761338807,"YES","NO",50
1761344210,"YES","YES",87
1761380856,"NO","NO",1
1761397614,"NO","NO",14
1761452268,"NO","NO",2
1761481167,"NO","NO",0
1761481226,"NO","NO",6
1761526850,"NO","NO",2
1761567695,"NO","NO",6
1761589449,"NO","NO",49
1761613696,"YES","NO",20
1761640291,"YES","YES",3459
1761643163,"NO","NO",0
1761653227,"YES","NO",140
1761667990,"NO","NO",2
1761746903,"NO","NO",10
1761748716,"NO","NO",1
1761791405,"YES","NO",21
1761818912,"YES","NO",166
1761861314,"NO","NO",22
1761861433,"NO","NO",94
1761884480,"NO","NO",6
1761888331,"NO","NO",137
1761945561,"YES","NO",27
1761948425,"YES","NO",149
1761980711,"NO","NO",10
1762029108,"NO","NO",24
1762051602,"YES","YES",43
1762092984,"NO","NO",4
1762152952,"NO","NO",10
1762164010,"YES","NO",25
1762186910,"NO","NO",6
1762236739,"NO","NO",6
1762264719,"YES","NO",65
1762285647,"NO","NO",5
1762381634,"NO","NO",5
1762384274,"NO","NO",49
1762386113,"YES","YES",189
1762413576,"NO","NO",5
1762415231,"NO","NO",12
1762419534,"YES","NO",71
1762425454,"NO","NO",4
1762437468,"YES","NO",55
1762454102,"YES","NO",150
1762463290,"NO","NO",42
1762545190,"NO","NO",0
1762574765,"YES","YES",733
1762624850,"NO","NO",1
1762648541,"NO","NO",75
